,cc_pred,cc_test,x_test,x_past_test,x_pred,Y_1_test,Y_2_test
210,0.10292503,0.8374455338380966,0.20498010320740123,0.07743631700150931,-0.96439594,0.43595516283131136,0.3915172783267259
211,0.30423838,0.532237997055044,0.5135168082500238,0.20498010320740123,0.053151883,0.3915172783267259,0.6072126511021176
212,-0.05623117,0.9733773039630867,0.3937660121186829,0.5135168082500238,-0.31938228,0.6072126511021176,0.008180790419614859
213,0.50099576,0.10131730948743806,0.8940670638618282,0.3937660121186829,1.0055298,0.008180790419614859,0.030511006542733973
214,0.47436982,0.35599215244222204,0.003048395576128462,0.8940670638618282,-1.2270919,0.030511006542733973,0.09893676777251185
215,0.016135857,0.896358999150556,0.008751043476009994,0.003048395576128462,-1.6891997,0.09893676777251185,0.21043620940429253
216,0.46489966,0.3632151712393925,0.03044383734318357,0.008751043476009994,-1.5451448,0.21043620940429253,0.5315460289907497
217,0.067272455,0.9042886656137211,0.08382111881278556,0.03044383734318357,-1.3953245,0.5315460289907497,0.22243815594024163
218,0.4925989,0.33839260028088136,0.2692535151158353,0.08382111881278556,-0.7611262,0.22243815594024163,0.5600542912434456
219,0.07198548,0.8753295918005353,0.4970214572571251,0.2692535151158353,-0.027159654,0.5600542912434456,0.19720632615224742
220,0.40407944,0.4266634013817731,0.7348752795557996,0.4970214572571251,0.7775009,0.19720632615224742,0.4887349294288896
221,0.017447352,0.9564129677676124,0.06316616972322392,0.7348752795557996,-1.4292367,0.4887349294288896,0.2466032669142591
222,0.61701405,0.1629870708169278,0.2211556257815237,0.06316616972322392,-0.9518654,0.2466032669142591,0.6653681210790183
223,0.30263156,0.5333787636518629,0.5396358856795009,0.2211556257815237,0.1562474,0.6653681210790183,0.3163732880461217
224,-0.024275541,0.9730846448973108,0.3584047077868222,0.5396358856795009,-0.40553656,0.3163732880461217,0.3651525730505723
225,0.67061996,0.10240027727647628,0.8632908837475152,0.3584047077868222,1.1767006,0.3651525730505723,0.8502090205508718
226,0.5165802,0.3593637292873136,0.09837526336805823,0.8632908837475152,-1.1574845,0.8502090205508718,0.020151359275497948
227,0.018152446,0.9001111965309802,0.24499264647430805,0.09837526336805823,-0.9000446,0.020151359275497948,0.048967296552729626
228,0.5255432,0.3515307930883458,0.6274734071816033,0.24499264647430805,0.48997048,0.048967296552729626,0.1555835863212698
229,0.084334284,0.8912573638901492,0.260155495715385,0.6274734071816033,-0.7660584,0.1555835863212698,0.2976143568741186
