,coefs,wcomp,n_components,method,dataset
65,0.5426940668796542,5,6,PCA,lorenz
66,0.7643772906746956,1,6,PCA,lorenz
67,0.5987078189173319,5,6,PCA,lorenz
68,0.6682884953386795,5,6,PCA,lorenz
69,0.758592733592136,1,6,PCA,lorenz
70,0.6438225293002892,1,6,PCA,lorenz
71,0.8305160793204287,1,6,PCA,lorenz
72,0.618739141366633,5,6,PCA,lorenz
73,0.6877746804344154,2,6,PCA,lorenz
74,0.8226563644283814,5,6,PCA,lorenz
75,0.8912466950872172,1,6,PCA,lorenz
76,0.7741303827586894,5,6,PCA,lorenz
77,0.809550974169617,5,6,PCA,lorenz
78,0.6374722431935922,2,6,PCA,lorenz
