,coefs,wcomp,n_components,method,dataset
89,0.2730463825708732,5,5,DCA,lorenz
90,0.7564205651821466,3,5,DCA,lorenz
91,0.8670644519593129,1,5,DCA,lorenz
92,0.5391266591505466,2,5,DCA,lorenz
93,0.37587896543378874,2,5,DCA,lorenz
94,0.7983117807522663,4,5,DCA,lorenz
95,0.28908126359180825,3,5,DCA,lorenz
96,0.5049420424618538,5,5,DCA,lorenz
97,0.8920308035969109,4,5,DCA,lorenz
98,0.392865713597497,5,5,DCA,lorenz
99,0.18586069948881193,1,5,DCA,lorenz
0,0.27748587658518387,2,6,DCA,lorenz
1,0.4873907893155354,4,6,DCA,lorenz
2,0.402353736428964,1,6,DCA,lorenz
3,0.5057842290041272,5,6,DCA,lorenz
4,0.7924185191376079,4,6,DCA,lorenz
5,0.8133299079298428,1,6,DCA,lorenz
6,0.6018047334201265,5,6,DCA,lorenz
7,0.3907637210250075,3,6,DCA,lorenz
8,0.2803440772738458,3,6,DCA,lorenz
9,0.6146817026987033,6,6,DCA,lorenz
10,0.46872865367057615,4,6,DCA,lorenz
11,0.65606568725014,2,6,DCA,lorenz
12,0.18138933297226792,2,6,DCA,lorenz
13,0.7343488341657229,6,6,DCA,lorenz
14,0.6013116013790907,4,6,DCA,lorenz
15,0.616239142441623,4,6,DCA,lorenz
16,0.8328728946238215,5,6,DCA,lorenz
17,0.6325704810647905,3,6,DCA,lorenz
18,0.652571053218769,4,6,DCA,lorenz
19,0.8837303183241884,1,6,DCA,lorenz
20,0.4105072483521195,4,6,DCA,lorenz
21,0.51541524227896,3,6,DCA,lorenz
22,0.6739674157709631,6,6,DCA,lorenz
23,0.658396960041735,2,6,DCA,lorenz
24,0.18807614055145216,4,6,DCA,lorenz
25,0.3636892096122328,2,6,DCA,lorenz
26,0.4635002353924933,5,6,DCA,lorenz
27,0.5981601475361388,6,6,DCA,lorenz
28,0.5156060366632693,1,6,DCA,lorenz
29,0.5284960325992456,3,6,DCA,lorenz
30,0.697460729390549,6,6,DCA,lorenz
31,0.30539679523952906,4,6,DCA,lorenz
32,0.6353022242500124,6,6,DCA,lorenz
33,0.5819541757569462,2,6,DCA,lorenz
34,0.5015446060652758,2,6,DCA,lorenz
35,0.8672061436709457,3,6,DCA,lorenz
36,0.7686852781974463,1,6,DCA,lorenz
37,0.28207033485586785,2,6,DCA,lorenz
38,0.7093197975260788,4,6,DCA,lorenz
39,0.4968053189592229,4,6,DCA,lorenz
40,0.3628933560329373,4,6,DCA,lorenz
41,0.22286579578201726,2,6,DCA,lorenz
42,0.7863737538663099,2,6,DCA,lorenz
43,0.4829569699588692,1,6,DCA,lorenz
44,0.7054773013357576,2,6,DCA,lorenz
45,0.1721231521060615,2,6,DCA,lorenz
46,0.3206144870279727,1,6,DCA,lorenz
47,0.428586188201021,1,6,DCA,lorenz
48,0.8044878617481106,1,6,DCA,lorenz
49,0.4808542007774647,5,6,DCA,lorenz
50,0.573683955563784,6,6,DCA,lorenz
51,0.7722531496942431,1,6,DCA,lorenz
52,0.7778928642059,3,6,DCA,lorenz
53,0.476824042016904,2,6,DCA,lorenz
54,0.2718979770639045,1,6,DCA,lorenz
55,0.7841207008740347,3,6,DCA,lorenz
56,0.7442501699129815,2,6,DCA,lorenz
57,0.49688904407205314,3,6,DCA,lorenz
58,0.49485506615185026,2,6,DCA,lorenz
59,0.4674252651894484,2,6,DCA,lorenz
60,0.2557133133590023,6,6,DCA,lorenz
61,0.7138551698982353,1,6,DCA,lorenz
62,0.5027383091235375,6,6,DCA,lorenz
63,0.49404394396532214,4,6,DCA,lorenz
64,0.6953937017256693,4,6,DCA,lorenz
65,0.7766269326798299,2,6,DCA,lorenz
66,0.7809122218837542,5,6,DCA,lorenz
67,0.5359811338153013,5,6,DCA,lorenz
68,0.22332793448299232,3,6,DCA,lorenz
69,0.8607901397971047,6,6,DCA,lorenz
70,0.769129785809035,4,6,DCA,lorenz
71,0.8355848335073056,6,6,DCA,lorenz
72,0.7244434887498109,2,6,DCA,lorenz
73,0.5358745605340411,1,6,DCA,lorenz
74,0.5014186585867071,4,6,DCA,lorenz
75,0.8339467771540614,2,6,DCA,lorenz
76,0.435097321342789,5,6,DCA,lorenz
77,0.4020648275597499,2,6,DCA,lorenz
78,0.5679894676122903,4,6,DCA,lorenz
